,id_,type_,latitude,longitude,geometry,aeroway,level,operator,ref,source,name,holding_position:type,length,surface,width,building,building:levels,layer,roof:levels,roof:shape,wheelchair,bridge,addr:city,addr:housenumber,addr:postcode,addr:state,addr:street,aerodrome,aerodrome:type,contact:website,ele,iata,icao,internet_access,internet_access:fee,internet_access:ssid,name:en,owner,rank_aci:2016,website,wikidata,wikipedia,highway,type
191,9057405907,node,39.8589332,-104.6799921,,gate,2,US Airways,B11,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,9057405908,node,39.8589373,-104.6807109,,gate,2,US Airways,B7,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,9057405910,node,39.8585836,-104.6807135,,gate,2,US Airways,B8,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,9057405911,node,39.8585821,-104.6804864,,gate,2,US Airways,B10,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9057405913,node,39.8585811,-104.6800017,,gate,2,US Airways,B12,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,9057405915,node,39.858934,-104.6802536,,gate,2,US Airways,B9,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,9834642566,node,39.8543694,-104.667819,,gate,1,,A83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,9834642567,node,39.8542541,-104.667653,,gate,1,,A87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,9834642568,node,39.8543117,-104.667653,,gate,1,,A85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,9834743653,node,39.8632313,-104.669911,,gate,2,,C53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,9834743654,node,39.863231,-104.669254,,gate,2,,C55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,9834743655,node,39.863225,-104.6687329,,gate,2,,C57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,9834743656,node,39.863225,-104.668224,,gate,2,,C59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,9834743658,node,39.8632128,-104.66652,,gate,2,,C67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,9834743659,node,39.8632118,-104.6667947,,gate,2,,C65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,9834743660,node,39.863215,-104.6672946,,gate,2,,C63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,9834743661,node,39.8628384,-104.668248,,gate,2,,C60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,9834743662,node,39.8628564,-104.669987,,gate,2,,C54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,9834743663,node,39.862859,-104.67044,,gate,2,,C52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,9834743664,node,39.8628421,-104.6691093,,gate,2,,C56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,9834743665,node,39.8628435,-104.668765,,gate,2,,C58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,9834743666,node,39.8628384,-104.668023,,gate,2,,C62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,9834743667,node,39.8628351,-104.6670535,,gate,2,,C64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9834743668,node,39.8628308,-104.6667206,,gate,2,,C66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9834743669,node,39.8631836,-104.6665103,,gate,1,,C69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,9834743670,node,39.8630871,-104.6664223,,gate,1,,C71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,9839394937,node,39.876637,-104.660966,,holding_position,,,,,R9@08/26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,9839506440,node,39.8567474,-104.6590392,,holding_position,,,,,EC@17R/35L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,9839574134,node,39.8418754,-104.7265282,,holding_position,,,B10@07/25,,,runway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,9839574149,node,39.8423684,-104.6931894,,holding_position,,,B@B4,,,intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,9839574150,node,39.8440484,-104.6932096,,holding_position,,,B4@B,,,intermediate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,10254092200,node,39.8536875,-104.6705157,,gate,1,,A54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,10254096740,node,39.8536843,-104.680954,,gate,2,,A14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,10254096744,node,39.8536831,-104.6805306,,gate,2,,A16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,10254096746,node,39.8536823,-104.680243,,gate,2,,A18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,10254096748,node,39.85368,-104.6794768,,gate,2,,A20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,10254096751,node,39.853679,-104.6790221,,gate,2,,A22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,10254096754,node,39.8536774,-104.678449,,gate,2,,A24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,10254096778,node,39.8540518,-104.6808089,,gate,2,,A15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,10254096781,node,39.8540348,-104.680381,,gate,2,,A17A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,10254096784,node,39.8540344,-104.6803248,,gate,2,,A17B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,10254096787,node,39.8540477,-104.6796115,,gate,2,,A19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,10254096791,node,39.8540177,-104.6792717,,gate,2,,A21A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,10254096794,node,39.8540178,-104.6792175,,gate,2,,A21B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,10254096797,node,39.8540145,-104.6787041,,gate,2,,A23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,10254108009,node,39.8536303,-104.6718373,,gate,2,,A46,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,10257828982,node,39.8632454,-104.6711303,,gate,2,Southwest,C49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,10257901026,node,39.8632384,-104.6678452,,gate,2,,C61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,10293479933,node,39.8406309,-104.6808957,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,10293479934,node,39.8406283,-104.6802827,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,10293479935,node,39.8406446,-104.6816665,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,10293479936,node,39.840631,-104.682431,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,10293479937,node,39.8406065,-104.6794403,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,10293479938,node,39.8405984,-104.6780388,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,10293479939,node,39.8405984,-104.6773522,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,10293479940,node,39.8406093,-104.6766885,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,10293479941,node,39.8406098,-104.6760104,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,10293479942,node,39.8405957,-104.6753101,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,10293479943,node,39.8642442,-104.6600993,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,10293479944,node,39.862403,-104.6601522,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,10293479945,node,39.8629692,-104.6601468,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,10293479946,node,39.8635559,-104.6601361,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,10293479947,node,39.8640624,-104.6601092,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,10293479948,node,39.8641736,-104.6592,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,10293479949,node,39.8251506,-104.6605821,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,10293479950,node,39.8255008,-104.6606035,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,10293479951,node,39.8257253,-104.6605874,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,10293479952,node,39.8257191,-104.6607403,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,10293479953,node,39.825717,-104.6604587,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,10293479954,node,39.8259951,-104.6604587,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,10293479955,node,39.8259993,-104.6605982,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,10293479956,node,39.8260054,-104.6607323,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,10293479957,node,39.8263021,-104.6607323,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,10293479958,node,39.8262959,-104.6605847,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,10293479959,node,39.8263041,-104.660448,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,10293479960,node,39.8265905,-104.6605955,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,10293479961,node,39.8265822,-104.6607242,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,10293479962,node,39.8265863,-104.660456,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,10293479963,node,39.8248684,-104.6605901,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,10293479964,node,39.8246026,-104.6605982,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271,10293479965,node,39.8243348,-104.6606062,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,10293479966,node,39.8240773,-104.6606008,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273,10293479967,node,39.8238075,-104.6606035,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,10293479968,node,39.823552,-104.6606062,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,10293479969,node,39.8232842,-104.6606196,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,10293479970,node,39.8230226,-104.6606116,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
277,10293479971,node,39.8227631,-104.6606143,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,10293479972,node,39.8224952,-104.6606277,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,10293479973,node,39.8222316,-104.6606303,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280,10293479974,node,39.8219905,-104.6606277,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,10293479975,node,39.8217104,-104.6606491,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,10293479976,node,39.8205712,-104.6606572,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,10293479977,node,39.8202889,-104.6606625,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
284,10293479978,node,39.8208472,-104.6606464,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
285,10542242585,node,39.852939,-104.6642375,,holding_position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
286,10542242586,node,39.8520422,-104.6642513,,holding_position,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
287,10542242609,node,39.8584655,-104.669784,,gate,2,United,B52,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
288,10542242694,node,39.8589508,-104.678179,,gate,2,United,B21,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,10542242722,node,39.8588925,-104.67437,,gate,2,United,B37,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290,10542242788,node,39.8589,-104.6697879,,gate,2,United,B51,yahoo_wms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,10577652136,node,39.8652742,-104.660126,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292,10577652137,node,39.8657878,-104.660113,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
293,10577652138,node,39.8663148,-104.6600999,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294,10577652139,node,39.8668317,-104.6600956,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295,10577652140,node,39.867342,-104.6601043,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296,10577669941,node,39.8678722,-104.6600912,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297,10577669942,node,39.8647182,-104.660128,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,10577669943,node,39.8641842,-104.6585977,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
299,10577711610,node,39.8783356,-104.6156953,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300,10577711611,node,39.8779527,-104.6156988,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301,10577730255,node,39.8677687,-104.6413026,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,10577730256,node,39.8673773,-104.6412923,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,10577730257,node,39.8679805,-104.6412887,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
304,10577730258,node,39.8685021,-104.6412784,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
305,10577730259,node,39.8690227,-104.6412508,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,10577730260,node,39.8695486,-104.6412694,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,10577730261,node,39.870069,-104.641266,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
308,10577730262,node,39.8705892,-104.6412566,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
309,10577730263,node,39.871118,-104.6412552,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
310,10577730264,node,39.8716358,-104.6412493,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,10577730265,node,39.867982,-104.6413902,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
312,10577730266,node,39.8679807,-104.6411885,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313,10577730273,node,39.8667726,-104.6413003,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,10577730274,node,39.8661703,-104.6413105,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,10577730275,node,39.8678763,-104.63985,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,10577730276,node,39.8678844,-104.6403409,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,10577730277,node,39.8622108,-104.639901,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,10577730282,node,39.8614796,-104.6409202,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319,10577730283,node,39.861485,-104.6408117,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,10577730284,node,39.8614867,-104.6407066,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,10577730285,node,39.8614867,-104.6405957,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,10577730286,node,39.8567294,-104.6408901,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,10577730287,node,39.853984,-104.6409199,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,10577730288,node,39.8512403,-104.6409497,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,10577730289,node,39.8484985,-104.6409869,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,10577730290,node,39.8485666,-104.6405273,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,10577730291,node,39.8457517,-104.6410233,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,10577730292,node,39.8430075,-104.6410509,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,10577730293,node,39.8402616,-104.6410871,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,10577730294,node,39.8400315,-104.6424768,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,10577730295,node,39.8375188,-104.6411211,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,10577730296,node,39.8366736,-104.6421113,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,10577730297,node,39.8359344,-104.6410169,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,10577730298,node,39.8351463,-104.6402243,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,10577730299,node,39.8347759,-104.6411614,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,10577730306,node,39.8356309,-104.6421283,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,10577730307,node,39.8358431,-104.6432843,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,10577730313,node,39.8347819,-104.6426,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,10577730314,node,39.8335699,-104.6434196,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,10577730315,node,39.8334966,-104.6428599,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,10577730316,node,39.8333499,-104.6429077,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,10577730317,node,39.8335536,-104.642149,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,10577730318,node,39.8324985,-104.6444276,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,10577730319,node,39.8327083,-104.6433162,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,10577730320,node,39.8325616,-104.6434488,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,10577730321,node,39.8324577,-104.6429183,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,10577730322,node,39.8326594,-104.6421649,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,10577730323,node,39.8318996,-104.6433294,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,10577730324,node,39.8305877,-104.6417485,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,10577730325,node,39.8303005,-104.6417405,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,10577730326,node,39.8300153,-104.6417591,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,10577730327,node,39.8297118,-104.6417591,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,10577730328,node,39.8294205,-104.6417564,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,10577730329,node,39.8291434,-104.6417723,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,10577730330,node,39.8288725,-104.6417564,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,10577730331,node,39.8285975,-104.6417776,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
357,10577730332,node,39.8283303,-104.6417833,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
358,10577730333,node,39.8280597,-104.6417644,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
359,10577730334,node,39.8277928,-104.6417723,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,10577730335,node,39.827526,-104.641775,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
361,10577730336,node,39.8272652,-104.6417856,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
362,10577730337,node,39.8270106,-104.6417776,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
363,10577730338,node,39.8267335,-104.641783,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
364,10577730339,node,39.8264829,-104.6417909,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,10577730340,node,39.8262201,-104.6417909,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
366,10577730341,node,39.8259573,-104.6417989,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
367,10577730342,node,39.8256945,-104.6417962,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
368,10577730343,node,39.8254338,-104.6418015,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
369,10577730344,node,39.8245374,-104.6418227,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,10577730345,node,39.824407,-104.6418466,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
371,10577730346,node,39.8242603,-104.6418201,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,10577730347,node,39.8239833,-104.6418227,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,10577730348,node,39.8235351,-104.6419925,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,10577799154,node,39.8776211,-104.6708681,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
375,10577799155,node,39.8776214,-104.6701897,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
376,10577799156,node,39.8776119,-104.6695121,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
377,10577799157,node,39.8776047,-104.6688361,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
378,10577799158,node,39.8776011,-104.6681647,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,10577799159,node,39.8775999,-104.6674809,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,10577799160,node,39.8775904,-104.6666958,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
381,10577799161,node,39.8776107,-104.6661397,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
382,10577799162,node,39.8775892,-104.6659013,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
383,10577799163,node,39.8775804,-104.6652323,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
384,10577799164,node,39.8775719,-104.664477,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
385,10577799165,node,39.8775719,-104.6637329,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,10577832053,node,39.871299,-104.6656251,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
387,10577832054,node,39.8714753,-104.6698672,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
388,10577832086,node,39.8715196,-104.6645004,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
389,10577832087,node,39.8712986,-104.6640838,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
390,10577832088,node,39.8706989,-104.6643784,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,10577832089,node,39.8704567,-104.663763,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
392,10577832090,node,39.8704424,-104.6625932,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,10577832091,node,39.8706623,-104.6627762,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
394,10577832092,node,39.869512,-104.6630521,,navigationaid,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
